YYYY,MM,DD,hh,mm,ss,Q_AR_TR_sum (m^3/s)
1962,10,17,0,0,0,444.856928
1962,10,18,0,0,0,377.462944
1962,10,19,0,0,0,381.710464
1962,10,20,0,0,0,411.159936
1962,10,21,0,0,0,431.264864
1962,10,22,0,0,0,415.124288
1962,10,23,0,0,0,395.585696
1962,10,24,0,0,0,375.1976
1962,10,25,0,0,0,345.748128
1962,10,26,0,0,0,341.500608
1962,10,27,0,0,0,359.906528
1962,10,28,0,0,0,360.472864
1962,10,29,0,0,0,405.496576
1962,10,30,0,0,0,398.700544
1962,10,31,0,0,0,375.480768
1962,11,1,0,0,0,366.136224
1962,11,2,0,0,0,378.02928
1962,11,3,0,0,0,387.656992
1962,11,4,0,0,0,421.637152
1962,11,5,0,0,0,365.569888
1962,11,6,0,0,0,383.409472
1962,11,7,0,0,0,402.09856
1962,11,8,0,0,0,335.837248
1962,11,9,0,0,0,345.46496
1962,11,10,0,0,0,434.66288
1962,11,11,0,0,0,506.021216
1962,11,12,0,0,0,476.005408
1962,11,13,0,0,0,549.062752
1962,11,14,0,0,0,540.284544
1962,11,15,0,0,0,490.730144
1962,11,16,0,0,0,479.403424
1962,11,17,0,0,0,501.20736
1962,11,18,0,0,0,604.56368
1962,11,19,0,0,0,533.205344
1962,11,20,0,0,0,620.421088
1962,11,21,0,0,0,815.52384
1962,11,22,0,0,0,754.076384
1962,11,23,0,0,0,1042.05824
1962,11,24,0,0,0,1268.59264
1962,11,25,0,0,0,1353.54304
1962,11,26,0,0,0,1202.04816
1962,11,27,0,0,0,1024.501824
1962,11,28,0,0,0,998.1672
1962,11,29,0,0,0,964.753376
1962,11,30,0,0,0,912.650464
1962,12,1,0,0,0,841.292128
1962,12,2,0,0,0,833.080256
1962,12,3,0,0,0,800.515936
1962,12,4,0,0,0,772.482304
1962,12,5,0,0,0,684.700224
1962,12,6,0,0,0,598.617152
1962,12,7,0,0,0,654.684416
1962,12,8,0,0,0,739.917984
1962,12,9,0,0,0,683.001216
1962,12,10,0,0,0,720.945728
1962,12,11,0,0,0,629.482464
1962,12,12,0,0,0,534.338016
1962,12,13,0,0,0,482.80144
1962,12,14,0,0,0,454.48464
1962,12,15,0,0,0,587.856768
1962,12,16,0,0,0,562.371648
1962,12,17,0,0,0,581.060736
1962,12,18,0,0,0,593.803296
1962,12,19,0,0,0,535.18752
1962,12,20,0,0,0,484.500448
1962,12,21,0,0,0,522.44496
1962,12,22,0,0,0,511.684576
1962,12,23,0,0,0,524.993472
1962,12,24,0,0,0,536.886528
1962,12,25,0,0,0,601.448832
1962,12,26,0,0,0,509.985568
1962,12,27,0,0,0,539.718208
1962,12,28,0,0,0,517.347936
1962,12,29,0,0,0,689.230912
1962,12,30,0,0,0,861.113888
1962,12,31,0,0,0,906.1376
1963,1,1,0,0,0,968.43456
1963,1,2,0,0,0,999.58304
1963,1,3,0,0,0,942.666272
1963,1,4,0,0,0,964.753376
1963,1,5,0,0,0,889.430688
1963,1,6,0,0,0,922.561344
1963,1,7,0,0,0,872.723776
1963,1,8,0,0,0,755.775392
1963,1,9,0,0,0,695.743776
1963,1,10,0,0,0,655.817088
1963,1,11,0,0,0,715.848704
1963,1,12,0,0,0,1025.06816
1963,1,13,0,0,0,1073.20672
1963,1,14,0,0,0,979.76128
1963,1,15,0,0,0,1118.5136
1963,1,16,0,0,0,1032.14736
1963,1,17,0,0,0,1132.672
1963,1,18,0,0,0,1274.256
1963,1,19,0,0,0,1829.26528
1963,1,20,0,0,0,2817.5216
1963,1,21,0,0,0,3703.83744
1963,1,22,0,0,0,3627.38208
1963,1,23,0,0,0,3599.06528
1963,1,24,0,0,0,3545.26336
1963,1,25,0,0,0,3463.14464
1963,1,26,0,0,0,3451.81792
1963,1,27,0,0,0,3233.77856
1963,1,28,0,0,0,2865.66016
1963,1,29,0,0,0,2511.70016
1963,1,30,0,0,0,2177.56192
1963,1,31,0,0,0,2183.22528
1963,2,1,0,0,0,2222.8688
1963,2,2,0,0,0,2248.35392
1963,2,3,0,0,0,2690.096
1963,2,4,0,0,0,3049.71936
1963,2,5,0,0,0,2970.43232
1963,2,6,0,0,0,2939.28384
1963,2,7,0,0,0,2871.32352
1963,2,8,0,0,0,2724.07616
1963,2,9,0,0,0,2452.23488
1963,2,10,0,0,0,2177.56192
1963,2,11,0,0,0,1953.8592
1963,2,12,0,0,0,1894.39392
1963,2,13,0,0,0,1665.02784
1963,2,14,0,0,0,1588.57248
1963,2,15,0,0,0,1571.5824
1963,2,16,0,0,0,1517.78048
1963,2,17,0,0,0,1387.5232
1963,2,18,0,0,0,1353.54304
1963,2,19,0,0,0,1619.72096
1963,2,20,0,0,0,1687.68128
1963,2,21,0,0,0,1684.8496
1963,2,22,0,0,0,1718.82976
1963,2,23,0,0,0,1704.67136
1963,2,24,0,0,0,1659.36448
1963,2,25,0,0,0,1557.424
1963,2,26,0,0,0,1407.34496
1963,2,27,0,0,0,1319.56288
1963,2,28,0,0,0,1211.95904
1963,3,1,0,0,0,1316.7312
1963,3,2,0,0,0,1342.21632
1963,3,3,0,0,0,1308.23616
1963,3,4,0,0,0,1390.35488
1963,3,5,0,0,0,1639.54272
1963,3,6,0,0,0,2523.02688
1963,3,7,0,0,0,3095.02624
1963,3,8,0,0,0,3417.83776
1963,3,9,0,0,0,3726.49088
1963,3,10,0,0,0,3896.39168
1963,3,11,0,0,0,3751.976
1963,3,12,0,0,0,3516.94656
1963,3,13,0,0,0,3848.25312
1963,3,14,0,0,0,3989.83712
1963,3,15,0,0,0,4292.82688
1963,3,16,0,0,0,4539.18304
1963,3,17,0,0,0,4547.67808
1963,3,18,0,0,0,4533.51968
1963,3,19,0,0,0,4267.34176
1963,3,20,0,0,0,4199.38144
1963,3,21,0,0,0,4284.33184
1963,3,22,0,0,0,4182.39136
1963,3,23,0,0,0,4071.95584
1963,3,24,0,0,0,3774.62944
1963,3,25,0,0,0,3185.64
1963,3,26,0,0,0,2639.12576
1963,3,27,0,0,0,2474.88832
1963,3,28,0,0,0,2455.06656
1963,3,29,0,0,0,2477.72
1963,3,30,0,0,0,2438.07648
1963,3,31,0,0,0,2200.21536
1963,4,1,0,0,0,1826.4336
1963,4,2,0,0,0,1735.81984
1963,4,3,0,0,0,1633.87936
1963,4,4,0,0,0,1461.14688
1963,4,5,0,0,0,1282.75104
1963,4,6,0,0,0,1192.13728
1963,4,7,0,0,0,1192.13728
1963,4,8,0,0,0,1240.27584
1963,4,9,0,0,0,1398.84992
1963,4,10,0,0,0,1217.6224
1963,4,11,0,0,0,1226.11744
1963,4,12,0,0,0,1209.12736
1963,4,13,0,0,0,1149.66208
1963,4,14,0,0,0,1019.4048
1963,4,15,0,0,0,895.094048
1963,4,16,0,0,0,818.35552
1963,4,17,0,0,0,746.14768
1963,4,18,0,0,0,721.512064
1963,4,19,0,0,0,743.316
1963,4,20,0,0,0,683.284384
1963,4,21,0,0,0,744.448672
1963,4,22,0,0,0,724.626912
1963,4,23,0,0,0,722.0784
1963,4,24,0,0,0,737.369472
1963,4,25,0,0,0,689.797248
1963,4,26,0,0,0,737.65264
1963,4,27,0,0,0,714.149696
1963,4,28,0,0,0,707.070496
1963,4,29,0,0,0,1118.5136
1963,4,30,0,0,0,1172.31552
1963,5,1,0,0,0,1472.4736
1963,5,2,0,0,0,2177.56192
1963,5,3,0,0,0,3052.55104
1963,5,4,0,0,0,3709.5008
1963,5,5,0,0,0,4003.99552
1963,5,6,0,0,0,3961.52032
1963,5,7,0,0,0,3624.5504
1963,5,8,0,0,0,3431.99616
1963,5,9,0,0,0,3154.49152
1963,5,10,0,0,0,2809.02656
1963,5,11,0,0,0,2480.55168
1963,5,12,0,0,0,2203.04704
1963,5,13,0,0,0,1953.8592
1963,5,14,0,0,0,1552.043808
1963,5,15,0,0,0,1249.620384
1963,5,16,0,0,0,1048.854272
1963,5,17,0,0,0,940.400928
1963,5,18,0,0,0,925.676192
1963,5,19,0,0,0,860.547552
1963,5,20,0,0,0,855.16736
1963,5,21,0,0,0,832.230752
1963,5,22,0,0,0,798.816928
1963,5,23,0,0,0,736.2368
1963,5,24,0,0,0,681.868544
1963,5,25,0,0,0,647.888384
1963,5,26,0,0,0,710.468512
1963,5,27,0,0,0,923.12768
1963,5,28,0,0,0,1311.06784
1963,5,29,0,0,0,1650.86944
1963,5,30,0,0,0,1939.7008
1963,5,31,0,0,0,1928.37408
1963,6,1,0,0,0,1849.08704
1963,6,2,0,0,0,1738.65152
1963,6,3,0,0,0,1628.216
1963,6,4,0,0,0,1466.81024
1963,6,5,0,0,0,1209.12736
1963,6,6,0,0,0,971.26624
1963,6,7,0,0,0,835.3456
1963,6,8,0,0,0,730.57344
1963,6,9,0,0,0,581.627072
1963,6,10,0,0,0,559.2568
1963,6,11,0,0,0,492.429152
1963,6,12,0,0,0,534.338016
1963,6,13,0,0,0,566.619168
1963,6,14,0,0,0,437.777728
1963,6,15,0,0,0,407.195584
1963,6,16,0,0,0,443.441088
1963,6,17,0,0,0,503.472704
1963,6,18,0,0,0,483.367776
1963,6,19,0,0,0,426.16784
1963,6,20,0,0,0,508.569728
1963,6,21,0,0,0,629.482464
1963,6,22,0,0,0,1073.20672
1963,6,23,0,0,0,1322.39456
1963,6,24,0,0,0,1605.56256
1963,6,25,0,0,0,2004.82944
1963,6,26,0,0,0,2418.25472
1963,6,27,0,0,0,2537.18528
1963,6,28,0,0,0,2525.85856
1963,6,29,0,0,0,2239.85888
1963,6,30,0,0,0,1936.86912
1963,7,1,0,0,0,1642.3744
1963,7,2,0,0,0,1393.18656
1963,7,3,0,0,0,1168.351168
1963,7,4,0,0,0,1257.26592
1963,7,5,0,0,0,1214.79072
1963,7,6,0,0,0,1189.3056
1963,7,7,0,0,0,1068.109696
1963,7,8,0,0,0,1021.670144
1963,7,9,0,0,0,979.76128
1963,7,10,0,0,0,962.7712
1963,7,11,0,0,0,937.28608
1963,7,12,0,0,0,761.155584
1963,7,13,0,0,0,755.775392
1963,7,14,0,0,0,743.316
1963,7,15,0,0,0,957.10784
1963,7,16,0,0,0,1194.96896
1963,7,17,0,0,0,1302.5728
1963,7,18,0,0,0,1563.08736
1963,7,19,0,0,0,1701.83968
1963,7,20,0,0,0,1682.01792
1963,7,21,0,0,0,1472.4736
1963,7,22,0,0,0,1676.35456
1963,7,23,0,0,0,1696.17632
1963,7,24,0,0,0,1625.38432
1963,7,25,0,0,0,1526.27552
1963,7,26,0,0,0,1446.98848
1963,7,27,0,0,0,1268.59264
1963,7,28,0,0,0,1019.4048
1963,7,29,0,0,0,1095.86016
1963,7,30,0,0,0,1025.06816
1963,7,31,0,0,0,1042.05824
1963,8,1,0,0,0,948.6128
1963,8,2,0,0,0,886.31584
1963,8,3,0,0,0,1002.41472
1963,8,4,0,0,0,872.15744
1963,8,5,0,0,0,818.921856
1963,8,6,0,0,0,783.525856
1963,8,7,0,0,0,696.310112
1963,8,8,0,0,0,627.500288
1963,8,9,0,0,0,657.799264
1963,8,10,0,0,0,632.030976
1963,8,11,0,0,0,591.254784
1963,8,12,0,0,0,466.377696
1963,8,13,0,0,0,487.04896
1963,8,14,0,0,0,555.00928
1963,8,15,0,0,0,548.496416
1963,8,16,0,0,0,580.211232
1963,8,17,0,0,0,509.7024
1963,8,18,0,0,0,502.056864
1963,8,19,0,0,0,500.924192
1963,8,20,0,0,0,430.981696
1963,8,21,0,0,0,481.668768
1963,8,22,0,0,0,415.690624
1963,8,23,0,0,0,434.946048
1963,8,24,0,0,0,468.359872
1963,8,25,0,0,0,491.29648
1963,8,26,0,0,0,380.86096
1963,8,27,0,0,0,449.387616
1963,8,28,0,0,0,457.882656
1963,8,29,0,0,0,420.50448
1963,8,30,0,0,0,410.027264
1963,8,31,0,0,0,417.389632
1963,9,1,0,0,0,396.4352
1963,9,2,0,0,0,331.30656
1963,9,3,0,0,0,340.651104
1963,9,4,0,0,0,387.373824
1963,9,5,0,0,0,451.936128
1963,9,6,0,0,0,412.292608
1963,9,7,0,0,0,516.7816
1963,9,8,0,0,0,437.49456
1963,9,9,0,0,0,402.381728
1963,9,10,0,0,0,444.007424
1963,9,11,0,0,0,402.948064
1963,9,12,0,0,0,343.482784
1963,9,13,0,0,0,371.516416
1963,9,14,0,0,0,356.225344
1963,9,15,0,0,0,336.403584
1963,9,16,0,0,0,326.775872
1963,9,17,0,0,0,338.102592
1963,9,18,0,0,0,366.419392
1963,9,19,0,0,0,283.7626528
1963,9,20,0,0,0,272.266032
1963,9,21,0,0,0,366.419392
1963,9,22,0,0,0,366.136224
1963,9,23,0,0,0,369.817408
1963,9,24,0,0,0,430.41536
1963,9,25,0,0,0,328.758048
1963,9,26,0,0,0,293.07888
1963,9,27,0,0,0,362.45504
1963,9,28,0,0,0,346.031296
1963,9,29,0,0,0,346.8808
1963,9,30,0,0,0,357.074848
1963,10,1,0,0,0,395.302528
1963,10,2,0,0,0,508.852896
1963,10,3,0,0,0,556.42512
1963,10,4,0,0,0,576.530048
1963,10,5,0,0,0,517.064768
1963,10,6,0,0,0,500.641024
1963,10,7,0,0,0,447.3204896
1963,10,8,0,0,0,436.361888
1963,10,9,0,0,0,375.763936
1963,10,10,0,0,0,356.225344
1963,10,11,0,0,0,385.10848
1963,10,12,0,0,0,384.542144
1963,10,13,0,0,0,355.659008
1963,10,14,0,0,0,435.229216
1963,10,15,0,0,0,343.482784
1963,10,16,0,0,0,362.171872
1963,10,17,0,0,0,290.813536
1963,10,18,0,0,0,265.9513856
1963,10,19,0,0,0,312.051136
1963,10,20,0,0,0,302.706592
1963,10,21,0,0,0,292.8806624
1963,10,22,0,0,0,301.57392
1963,10,23,0,0,0,308.086784
1963,10,24,0,0,0,269.859104
1963,10,25,0,0,0,255.700704
1963,10,26,0,0,0,287.981856
1963,10,27,0,0,0,312.051136
1963,10,28,0,0,0,284.300672
1963,10,29,0,0,0,276.655136
1963,10,30,0,0,0,284.300672
1963,10,31,0,0,0,288.548192
1963,11,1,0,0,0,265.328416
1963,11,2,0,0,0,338.668928
1963,11,3,0,0,0,346.031296
1963,11,4,0,0,0,320.829344
1963,11,5,0,0,0,331.872896
1963,11,6,0,0,0,361.888704
1963,11,7,0,0,0,308.369952
1963,11,8,0,0,0,326.775872
1963,11,9,0,0,0,366.985728
1963,11,10,0,0,0,366.419392
1963,11,11,0,0,0,384.825312
1963,11,12,0,0,0,385.391648
1963,11,13,0,0,0,365.28672
1963,11,14,0,0,0,346.031296
1963,11,15,0,0,0,298.74224
1963,11,16,0,0,0,336.403584
1963,11,17,0,0,0,320.546176
1963,11,18,0,0,0,326.209536
1963,11,19,0,0,0,312.617472
1963,11,20,0,0,0,333.288736
1963,11,21,0,0,0,290.2472
1963,11,22,0,0,0,316.864992
1963,11,23,0,0,0,346.8808
1963,11,24,0,0,0,347.447136
1963,11,25,0,0,0,313.750144
1963,11,26,0,0,0,353.110496
1963,11,27,0,0,0,349.995648
1963,11,28,0,0,0,405.779744
1963,11,29,0,0,0,422.769824
1963,11,30,0,0,0,471.757888
1963,12,1,0,0,0,545.381568
1963,12,2,0,0,0,579.928064
1963,12,3,0,0,0,604.846848
1963,12,4,0,0,0,666.294304
1963,12,5,0,0,0,559.539968
1963,12,6,0,0,0,609.943872
1963,12,7,0,0,0,609.943872
1963,12,8,0,0,0,581.627072
1963,12,9,0,0,0,550.195424
1963,12,10,0,0,0,516.498432
1963,12,11,0,0,0,494.12816
1963,12,12,0,0,0,860.83072
1963,12,13,0,0,0,1226.11744
1963,12,14,0,0,0,1526.27552
1963,12,15,0,0,0,1968.0176
1963,12,16,0,0,0,2120.92832
1963,12,17,0,0,0,2152.0768
1963,12,18,0,0,0,2109.6016
1963,12,19,0,0,0,1871.74048
1963,12,20,0,0,0,1580.07744
1963,12,21,0,0,0,1299.74112
1963,12,22,0,0,0,1220.45408
1963,12,23,0,0,0,1074.905728
1963,12,24,0,0,0,1044.040416
1963,12,25,0,0,0,1132.672
1963,12,26,0,0,0,944.931616
1963,12,27,0,0,0,979.76128
1963,12,28,0,0,0,806.179296
1963,12,29,0,0,0,838.17728
1963,12,30,0,0,0,759.739744
1963,12,31,0,0,0,852.33568
1964,1,1,0,0,0,689.230912
1964,1,2,0,0,0,696.876448
1964,1,3,0,0,0,831.947584
1964,1,4,0,0,0,1050.55328
1964,1,5,0,0,0,1189.3056
1964,1,6,0,0,0,1271.42432
1964,1,7,0,0,0,1418.67168
1964,1,8,0,0,0,1588.57248
1964,1,9,0,0,0,2007.66112
1964,1,10,0,0,0,2726.90784
1964,1,11,0,0,0,3100.6896
1964,1,12,0,0,0,3638.7088
1964,1,13,0,0,0,3709.5008
1964,1,14,0,0,0,3474.47136
1964,1,15,0,0,0,3100.6896
1964,1,16,0,0,0,2840.17504
1964,1,17,0,0,0,2557.00704
1964,1,18,0,0,0,2381.44288
1964,1,19,0,0,0,2152.0768
1964,1,20,0,0,0,1953.8592
1964,1,21,0,0,0,1803.78016
1964,1,22,0,0,0,1789.62176
1964,1,23,0,0,0,1614.0576
1964,1,24,0,0,0,1679.18624
1964,1,25,0,0,0,2103.93824
1964,1,26,0,0,0,2755.22464
1964,1,27,0,0,0,3502.78816
1964,1,28,0,0,0,3805.77792
1964,1,29,0,0,0,4142.74784
1964,1,30,0,0,0,4091.7776
1964,1,31,0,0,0,3788.78784
1964,2,1,0,0,0,3482.9664
1964,2,2,0,0,0,2944.9472
1964,2,3,0,0,0,2698.59104
1964,2,4,0,0,0,2426.74976
1964,2,5,0,0,0,2200.21536
1964,2,6,0,0,0,2067.1264
1964,2,7,0,0,0,2140.75008
1964,2,8,0,0,0,2112.43328
1964,2,9,0,0,0,2098.27488
1964,2,10,0,0,0,2061.46304
1964,2,11,0,0,0,1857.58208
1964,2,12,0,0,0,1747.14656
1964,2,13,0,0,0,1662.19616
1964,2,14,0,0,0,1730.15648
1964,2,15,0,0,0,1908.55232
1964,2,16,0,0,0,2067.1264
1964,2,17,0,0,0,2324.80928
1964,2,18,0,0,0,3015.7392
1964,2,19,0,0,0,3610.392
1964,2,20,0,0,0,3785.95616
1964,2,21,0,0,0,3746.31264
1964,2,22,0,0,0,3831.26304
1964,2,23,0,0,0,3638.7088
1964,2,24,0,0,0,3324.39232
1964,2,25,0,0,0,3131.83808
1964,2,26,0,0,0,3066.70944
1964,2,27,0,0,0,2876.98688
1964,2,28,0,0,0,2735.40288
1964,2,29,0,0,0,2573.99712
1964,3,1,0,0,0,2466.39328
1964,3,2,0,0,0,3078.03616
1964,3,3,0,0,0,4037.97568
1964,3,4,0,0,0,4462.72768
1964,3,5,0,0,0,4969.5984
1964,3,6,0,0,0,5357.53856
1964,3,7,0,0,0,5431.16224
1964,3,8,0,0,0,5569.91456
1964,3,9,0,0,0,5629.37984
1964,3,10,0,0,0,5714.33024
1964,3,11,0,0,0,5575.57792
1964,3,12,0,0,0,5411.34048
1964,3,13,0,0,0,5258.42976
1964,3,14,0,0,0,2548.512
1964,3,15,0,0,0,5439.65728
1964,3,16,0,0,0,5935.20128
1964,3,17,0,0,0,6144.7456
1964,3,18,0,0,0,6314.6464
1964,3,19,0,0,0,6597.8144
1964,3,20,0,0,0,6739.3984
1964,3,21,0,0,0,6994.2496
1964,3,22,0,0,0,7107.5168
1964,3,23,0,0,0,7192.4672
1964,3,24,0,0,0,7079.2
1964,3,25,0,0,0,6994.2496
1964,3,26,0,0,0,6711.0816
1964,3,27,0,0,0,6399.5968
1964,3,28,0,0,0,6088.112
1964,3,29,0,0,0,5666.19168
1964,3,30,0,0,0,5538.76608
1964,3,31,0,0,0,5380.192
1964,4,1,0,0,0,4941.2816
1964,4,2,0,0,0,4556.17312
1964,4,3,0,0,0,4100.27264
1964,4,4,0,0,0,3599.06528
1964,4,5,0,0,0,3440.4912
1964,4,6,0,0,0,4465.55936
1964,4,7,0,0,0,5691.6768
1964,4,8,0,0,0,6427.9136
1964,4,9,0,0,0,7022.5664
1964,4,10,0,0,0,7645.536
1964,4,11,0,0,0,8070.288
1964,4,12,0,0,0,8438.4064
1964,4,13,0,0,0,8806.5248
1964,4,14,0,0,0,9231.2768
1964,4,15,0,0,0,9457.8112
1964,4,16,0,0,0,9656.0288
1964,4,17,0,0,0,9627.712
1964,4,18,0,0,0,9571.0784
1964,4,19,0,0,0,9542.7616
1964,4,20,0,0,0,9429.4944
1964,4,21,0,0,0,9372.8608
1964,4,22,0,0,0,9202.96
1964,4,23,0,0,0,9033.0592
1964,4,24,0,0,0,8721.5744
1964,4,25,0,0,0,8325.1392
1964,4,26,0,0,0,7815.4368
1964,4,27,0,0,0,7617.2192
1964,4,28,0,0,0,7390.6848
1964,4,29,0,0,0,6994.2496
1964,4,30,0,0,0,7050.8832
1964,5,1,0,0,0,7079.2
1964,5,2,0,0,0,7135.8336
1964,5,3,0,0,0,7192.4672
1964,5,4,0,0,0,7135.8336
1964,5,5,0,0,0,7079.2
1964,5,6,0,0,0,6965.9328
1964,5,7,0,0,0,6824.3488
1964,5,8,0,0,0,6626.1312
1964,5,9,0,0,0,6399.5968
1964,5,10,0,0,0,5535.9344
1964,5,11,0,0,0,5482.13248
1964,5,12,0,0,0,4966.76672
1964,5,13,0,0,0,4267.34176
1964,5,14,0,0,0,3669.85728
1964,5,15,0,0,0,2667.44256
1964,5,16,0,0,0,2256.84896
1964,5,17,0,0,0,2098.27488
1964,5,18,0,0,0,1840.592
1964,5,19,0,0,0,1653.70112
1964,5,20,0,0,0,1472.4736
1964,5,21,0,0,0,1376.19648
1964,5,22,0,0,0,1296.90944
1964,5,23,0,0,0,1234.61248
1964,5,24,0,0,0,1158.15712
1964,5,25,0,0,0,1056.499808
1964,5,26,0,0,0,978.911776
1964,5,27,0,0,0,959.373184
1964,5,28,0,0,0,902.173248
1964,5,29,0,0,0,893.678208
1964,5,30,0,0,0,985.42464
1964,5,31,0,0,0,846.105984
1964,6,1,0,0,0,888.581184
1964,6,2,0,0,0,761.72192
1964,6,3,0,0,0,749.545696
1964,6,4,0,0,0,757.191232
1964,6,5,0,0,0,754.076384
1964,6,6,0,0,0,863.6624
1964,6,7,0,0,0,869.32576
1964,6,8,0,0,0,731.706112
1964,6,9,0,0,0,695.460608
1964,6,10,0,0,0,659.215104
1964,6,11,0,0,0,609.943872
1964,6,12,0,0,0,743.316
1964,6,13,0,0,0,671.10816
1964,6,14,0,0,0,645.339872
1964,6,15,0,0,0,591.82112
1964,6,16,0,0,0,556.42512
1964,6,17,0,0,0,538.868704
1964,6,18,0,0,0,501.490528
1964,6,19,0,0,0,519.330112
1964,6,20,0,0,0,519.61328
1964,6,21,0,0,0,516.498432
1964,6,22,0,0,0,485.066784
1964,6,23,0,0,0,476.288576
1964,6,24,0,0,0,526.409312
1964,6,25,0,0,0,536.60336
1964,6,26,0,0,0,547.93008
1964,6,27,0,0,0,558.124128
1964,6,28,0,0,0,560.67264
1964,6,29,0,0,0,569.734016
1964,6,30,0,0,0,547.93008
1964,7,1,0,0,0,654.11808
1964,7,2,0,0,0,629.765632
1964,7,3,0,0,0,660.064608
1964,7,4,0,0,0,705.08832
1964,7,5,0,0,0,849.504
1964,7,6,0,0,0,821.1872
1964,7,7,0,0,0,716.131872
1964,7,8,0,0,0,634.013152
1964,7,9,0,0,0,647.322048
1964,7,10,0,0,0,719.529888
1964,7,11,0,0,0,665.4448
1964,7,12,0,0,0,928.79104
1964,7,13,0,0,0,1070.37504
1964,7,14,0,0,0,1158.15712
1964,7,15,0,0,0,1169.48384
1964,7,16,0,0,0,996.75136
1964,7,17,0,0,0,931.62272
1964,7,18,0,0,0,928.79104
1964,7,19,0,0,0,891.9792
1964,7,20,0,0,0,818.35552
1964,7,21,0,0,0,722.0784
1964,7,22,0,0,0,778.712
1964,7,23,0,0,0,931.62272
1964,7,24,0,0,0,829.68224
1964,7,25,0,0,0,682.43488
1964,7,26,0,0,0,761.72192
1964,7,27,0,0,0,792.8704
1964,7,28,0,0,0,744.448672
1964,7,29,0,0,0,696.876448
1964,7,30,0,0,0,674.789344
1964,7,31,0,0,0,682.718048
1964,8,1,0,0,0,713.017024
1964,8,2,0,0,0,734.82096
1964,8,3,0,0,0,678.753696
1964,8,4,0,0,0,688.664576
1964,8,5,0,0,0,654.401248
1964,8,6,0,0,0,662.61312
1964,8,7,0,0,0,632.314144
1964,8,8,0,0,0,680.735872
1964,8,9,0,0,0,620.13792
1964,8,10,0,0,0,572.565696
1964,8,11,0,0,0,521.312288
1964,8,12,0,0,0,492.995488
1964,8,13,0,0,0,543.68256
1964,8,14,0,0,0,627.21712
1964,8,15,0,0,0,658.082432
1964,8,16,0,0,0,894.81088
1964,8,17,0,0,0,897.64256
1964,8,18,0,0,0,928.79104
1964,8,19,0,0,0,931.62272
1964,8,20,0,0,0,886.31584
1964,8,21,0,0,0,841.00896
1964,8,22,0,0,0,744.73184
1964,8,23,0,0,0,596.351808
1964,8,24,0,0,0,553.027104
1964,8,25,0,0,0,587.290432
1964,8,26,0,0,0,566.902336
1964,8,27,0,0,0,498.658848
1964,8,28,0,0,0,554.726112
1964,8,29,0,0,0,528.957824
1964,8,30,0,0,0,491.013312
1964,8,31,0,0,0,425.884672
1964,9,1,0,0,0,488.181632
1964,9,2,0,0,0,487.615296
1964,9,3,0,0,0,460.431168
1964,9,4,0,0,0,407.478752
1964,9,5,0,0,0,378.595616
1964,9,6,0,0,0,370.666912
1964,9,7,0,0,0,336.120416
1964,9,8,0,0,0,359.057024
1964,9,9,0,0,0,316.864992
1964,9,10,0,0,0,340.651104
1964,9,11,0,0,0,356.79168
1964,9,12,0,0,0,366.136224
1964,9,13,0,0,0,369.817408
1964,9,14,0,0,0,381.144128
1964,9,15,0,0,0,430.698528
1964,9,16,0,0,0,466.377696
1964,9,17,0,0,0,407.76192
1964,9,18,0,0,0,421.637152
1964,9,19,0,0,0,406.629248
1964,9,20,0,0,0,395.868864
1964,9,21,0,0,0,365.003552
1964,9,22,0,0,0,390.77184
1964,9,23,0,0,0,402.09856
1964,9,24,0,0,0,424.185664
1964,9,25,0,0,0,386.807488
1964,9,26,0,0,0,395.868864
1964,9,27,0,0,0,369.53424
1964,9,28,0,0,0,351.694656
1964,9,29,0,0,0,402.09856
1964,9,30,0,0,0,517.347936
1964,10,1,0,0,0,671.10816
1964,10,2,0,0,0,736.2368
1964,10,3,0,0,0,753.22688
1964,10,4,0,0,0,1073.20672
1964,10,5,0,0,0,1648.03776
1964,10,6,0,0,0,1800.94848
1964,10,7,0,0,0,1588.57248
1964,10,8,0,0,0,1469.64192
1964,10,9,0,0,0,1345.048
1964,10,10,0,0,0,1234.61248
1964,10,11,0,0,0,1084.250272
1964,10,12,0,0,0,885.466336
1964,10,13,0,0,0,833.080256
1964,10,14,0,0,0,810.426816
1964,10,15,0,0,0,1237.44416
1964,10,16,0,0,0,1163.82048
1964,10,17,0,0,0,999.58304
1964,10,18,0,0,0,1053.38496
1964,10,19,0,0,0,1030.165184
1964,10,20,0,0,0,1027.333504
1964,10,21,0,0,0,954.27616
1964,10,22,0,0,0,858.282208
1964,10,23,0,0,0,831.09808
1964,10,24,0,0,0,788.339712
1964,10,25,0,0,0,727.74176
1964,10,26,0,0,0,606.545856
1964,10,27,0,0,0,575.114208
1964,10,28,0,0,0,572.282528
1964,10,29,0,0,0,538.302368
1964,10,30,0,0,0,533.205344
1964,10,31,0,0,0,560.106304
1964,11,1,0,0,0,581.627072
1964,11,2,0,0,0,589.838944
1964,11,3,0,0,0,551.894432
1964,11,4,0,0,0,603.14784
1964,11,5,0,0,0,545.947904
1964,11,6,0,0,0,556.141952
1964,11,7,0,0,0,572.282528
1964,11,8,0,0,0,614.47456
1964,11,9,0,0,0,560.67264
1964,11,10,0,0,0,536.320192
1964,11,11,0,0,0,563.787488
1964,11,12,0,0,0,517.631104
